wavelength,intensity,element
6169.858,0.967,Iron
6169.86,0.967,Iron
6169.862,0.9669,Iron
6169.864,0.9668,Iron
6169.866,0.9667,Iron
6169.868,0.9665,Iron
6169.87,0.9664,Iron
6169.872,0.9661,Iron
6169.874,0.9659,Iron
6169.876,0.9657,Iron
6169.878,0.9654,Iron
6169.88,0.9652,Iron
6169.882,0.9649,Iron
6169.884,0.9645,Iron
6169.886,0.9642,Iron
6169.888,0.9638,Iron
6169.89,0.9634,Iron
6169.892,0.9629,Iron
6169.894,0.9626,Iron
6169.896,0.9621,Iron
6169.898,0.9616,Iron
6169.9,0.9611,Iron
6169.902,0.9606,Iron
6169.904,0.96,Iron
6169.906,0.9593,Iron
6169.908,0.9587,Iron
6169.91,0.9581,Iron
6169.912,0.9575,Iron
6169.914,0.9568,Iron
6169.916,0.9561,Iron
6169.918,0.9554,Iron
6169.92,0.9548,Iron
6169.922,0.9541,Iron
6169.924,0.9534,Iron
6169.926,0.9527,Iron
6169.928,0.9521,Iron
6169.93,0.9514,Iron
6169.932,0.9506,Iron
6169.934,0.9499,Iron
6169.936,0.9492,Iron
6169.938,0.9486,Iron
6169.94,0.948,Iron
6169.942,0.9474,Iron
6169.944,0.9469,Iron
6169.946,0.9465,Iron
6169.948,0.946,Iron
6169.95,0.9456,Iron
6169.952,0.9452,Iron
6169.954,0.9449,Iron
6169.956,0.9446,Iron
6169.958,0.9443,Iron
6169.96,0.9443,Iron
6169.962,0.9444,Iron
6169.964,0.9445,Iron
6169.966,0.9446,Iron
6169.968,0.9449,Iron
6169.97,0.9453,Iron
6169.972,0.9457,Iron
6169.974,0.9462,Iron
6169.976,0.9467,Iron
6169.978,0.9472,Iron
6169.98,0.9478,Iron
6169.982,0.9483,Iron
6169.984,0.949,Iron
6169.986,0.9497,Iron
6169.988,0.9504,Iron
6169.99,0.9512,Iron
6169.992,0.9519,Iron
6169.994,0.9526,Iron
6169.996,0.9534,Iron
6169.998,0.9541,Iron
6170.0,0.9548,Iron
6170.002,0.9556,Iron
6170.004,0.9564,Iron
6170.006,0.9571,Iron
6170.008,0.9578,Iron
6170.01,0.9585,Iron
6170.012,0.9592,Iron
6170.014,0.9598,Iron
6170.016,0.9605,Iron
6170.018,0.9612,Iron
6170.02,0.9618,Iron
6170.022,0.9624,Iron
6170.024,0.963,Iron
6170.026,0.9636,Iron
6170.028,0.9642,Iron
6170.03,0.9648,Iron
6170.032,0.9653,Iron
6170.034,0.9658,Iron
6170.036,0.9663,Iron
6170.038,0.9668,Iron
6170.04,0.9673,Iron
6170.042,0.9679,Iron
6170.044,0.9684,Iron
6170.046,0.9688,Iron
6170.048,0.9692,Iron
6170.05,0.9696,Iron
6170.052,0.9701,Iron
6170.054,0.9705,Iron
6170.056,0.9708,Iron
6170.058,0.9712,Iron
6170.06,0.9715,Iron
6170.062,0.9719,Iron
6170.064,0.9722,Iron
6170.066,0.9725,Iron
6170.068,0.9727,Iron
6170.07,0.973,Iron
6170.072,0.9733,Iron
6170.074,0.9736,Iron
6170.076,0.9738,Iron
6170.078,0.974,Iron
6170.08,0.9742,Iron
6170.082,0.9744,Iron
6170.084,0.9746,Iron
6170.086,0.9749,Iron
6170.088,0.975,Iron
6170.09,0.9752,Iron
6170.092,0.9754,Iron
6170.094,0.9755,Iron
6170.096,0.9757,Iron
6170.098,0.9758,Iron
6170.1,0.976,Iron
6170.102,0.9761,Iron
6170.104,0.9763,Iron
6170.106,0.9764,Iron
6170.108,0.9765,Iron
6170.11,0.9766,Iron
6170.112,0.9767,Iron
6170.114,0.9768,Iron
6170.116,0.9769,Iron
6170.118,0.9769,Iron
6170.12,0.977,Iron
6170.122,0.977,Iron
6170.124,0.977,Iron
6170.126,0.9771,Iron
6170.128,0.9771,Iron
6170.13,0.9771,Iron
6170.132,0.977,Iron
6170.134,0.977,Iron
6170.136,0.977,Iron
6170.138,0.977,Iron
6170.14,0.977,Iron
6170.142,0.977,Iron
6170.144,0.9769,Iron
6170.146,0.9768,Iron
6170.148,0.9768,Iron
6170.15,0.9768,Iron
6170.152,0.9768,Iron
6170.154,0.9767,Iron
6170.156,0.9766,Iron
6170.158,0.9765,Iron
6170.16,0.9765,Iron
6170.162,0.9764,Iron
6170.164,0.9763,Iron
6170.166,0.9762,Iron
6170.168,0.9762,Iron
6170.17,0.9761,Iron
6170.172,0.9759,Iron
6170.174,0.9759,Iron
6170.176,0.9758,Iron
6170.178,0.9757,Iron
6170.18,0.9757,Iron
6170.182,0.9756,Iron
6170.184,0.9755,Iron
6170.186,0.9754,Iron
6170.188,0.9753,Iron
6170.19,0.9753,Iron
6170.192,0.9752,Iron
6170.194,0.9752,Iron
6170.196,0.9752,Iron
6170.198,0.9752,Iron
6170.2,0.9752,Iron
6170.202,0.9751,Iron
6170.204,0.9751,Iron
6170.206,0.9751,Iron
6170.208,0.9751,Iron
6170.21,0.9751,Iron
6170.212,0.9751,Iron
6170.214,0.9752,Iron
6170.216,0.9752,Iron
6170.218,0.9752,Iron
6170.22,0.9752,Iron
6170.222,0.9752,Iron
6170.224,0.9752,Iron
6170.226,0.9753,Iron
6170.228,0.9753,Iron
6170.23,0.9753,Iron
6170.232,0.9754,Iron
6170.234,0.9753,Iron
6170.236,0.9753,Iron
6170.238,0.9753,Iron
6170.24,0.9753,Iron
6170.242,0.9752,Iron
6170.244,0.9752,Iron
6170.246,0.9751,Iron
6170.248,0.975,Iron
6170.25,0.9749,Iron
6170.252,0.9748,Iron
6170.254,0.9747,Iron
6170.256,0.9746,Iron
6170.258,0.9744,Iron
6170.26,0.9742,Iron
6170.262,0.974,Iron
6170.264,0.9737,Iron
6170.266,0.9735,Iron
6170.268,0.9732,Iron
6170.27,0.9729,Iron
6170.272,0.9726,Iron
6170.274,0.9722,Iron
6170.276,0.9718,Iron
6170.278,0.9713,Iron
6170.28,0.9709,Iron
6170.282,0.9705,Iron
6170.284,0.9699,Iron
6170.286,0.9693,Iron
6170.288,0.9687,Iron
6170.29,0.9681,Iron
6170.292,0.9675,Iron
6170.294,0.9669,Iron
6170.296,0.9662,Iron
6170.298,0.9654,Iron
6170.3,0.9646,Iron
6170.302,0.9638,Iron
6170.304,0.9629,Iron
6170.306,0.962,Iron
6170.308,0.9612,Iron
6170.31,0.9602,Iron
6170.312,0.9592,Iron
6170.314,0.9582,Iron
6170.316,0.9572,Iron
6170.318,0.9561,Iron
6170.32,0.9551,Iron
6170.322,0.954,Iron
6170.324,0.9529,Iron
6170.326,0.9518,Iron
6170.328,0.9508,Iron
6170.33,0.9497,Iron
6170.332,0.9487,Iron
6170.334,0.9476,Iron
6170.336,0.9465,Iron
6170.338,0.9455,Iron
6170.34,0.9444,Iron
6170.342,0.9433,Iron
6170.344,0.9422,Iron
6170.346,0.9411,Iron
6170.348,0.94,Iron
6170.35,0.9389,Iron
6170.352,0.9377,Iron
6170.354,0.9366,Iron
6170.356,0.9354,Iron
6170.358,0.9343,Iron
6170.36,0.9331,Iron
6170.362,0.9318,Iron
6170.364,0.9305,Iron
6170.366,0.9292,Iron
6170.368,0.9278,Iron
6170.37,0.9265,Iron
6170.372,0.925,Iron
6170.374,0.9235,Iron
6170.376,0.922,Iron
6170.378,0.9204,Iron
6170.38,0.9188,Iron
6170.382,0.9169,Iron
6170.384,0.9149,Iron
6170.386,0.9128,Iron
6170.388,0.9106,Iron
6170.39,0.9084,Iron
6170.392,0.9061,Iron
6170.394,0.9035,Iron
6170.396,0.9007,Iron
6170.398,0.8978,Iron
6170.4,0.8947,Iron
6170.402,0.8914,Iron
6170.404,0.8878,Iron
6170.406,0.8839,Iron
6170.408,0.8797,Iron
6170.41,0.8751,Iron
6170.412,0.8703,Iron
6170.414,0.8652,Iron
6170.416,0.8597,Iron
6170.418,0.8539,Iron
6170.42,0.8479,Iron
6170.422,0.8416,Iron
6170.424,0.835,Iron
6170.426,0.828,Iron
6170.428,0.8206,Iron
6170.43,0.8128,Iron
6170.432,0.8045,Iron
6170.434,0.7958,Iron
6170.436,0.7865,Iron
6170.438,0.7769,Iron
6170.44,0.7672,Iron
6170.442,0.7573,Iron
6170.444,0.7469,Iron
6170.446,0.736,Iron
6170.448,0.7249,Iron
6170.45,0.7137,Iron
6170.452,0.7025,Iron
6170.454,0.6911,Iron
6170.456,0.6794,Iron
6170.458,0.6675,Iron
6170.46,0.6556,Iron
6170.462,0.6433,Iron
6170.464,0.6304,Iron
6170.466,0.6176,Iron
6170.468,0.605,Iron
6170.47,0.5925,Iron
6170.472,0.58,Iron
6170.474,0.5673,Iron
6170.476,0.5545,Iron
6170.478,0.5417,Iron
6170.48,0.5294,Iron
6170.482,0.5174,Iron
6170.484,0.5059,Iron
6170.486,0.4945,Iron
6170.488,0.4833,Iron
6170.49,0.4727,Iron
6170.492,0.4627,Iron
6170.494,0.4534,Iron
6170.496,0.4448,Iron
6170.498,0.437,Iron
6170.5,0.43,Iron
6170.502,0.424,Iron
6170.504,0.419,Iron
6170.506,0.4146,Iron
6170.508,0.4111,Iron
6170.51,0.4085,Iron
6170.512,0.4068,Iron
6170.514,0.4059,Iron
6170.516,0.406,Iron
6170.518,0.407,Iron
6170.52,0.409,Iron
6170.522,0.4121,Iron
6170.524,0.4161,Iron
6170.526,0.4212,Iron
6170.528,0.4273,Iron
6170.53,0.4341,Iron
6170.532,0.4417,Iron
6170.534,0.4501,Iron
6170.536,0.4591,Iron
6170.538,0.4688,Iron
6170.54,0.4793,Iron
6170.542,0.4904,Iron
6170.544,0.5019,Iron
6170.546,0.5133,Iron
6170.548,0.5248,Iron
6170.55,0.537,Iron
6170.552,0.5498,Iron
6170.554,0.5627,Iron
6170.556,0.575,Iron
6170.558,0.5869,Iron
6170.56,0.5983,Iron
6170.562,0.6091,Iron
6170.564,0.6197,Iron
6170.566,0.6304,Iron
6170.568,0.641,Iron
6170.57,0.6516,Iron
6170.572,0.6619,Iron
6170.574,0.6719,Iron
6170.576,0.6818,Iron
6170.578,0.6916,Iron
6170.58,0.7012,Iron
6170.582,0.7104,Iron
6170.584,0.7192,Iron
6170.586,0.7279,Iron
6170.588,0.7363,Iron
6170.59,0.7442,Iron
6170.592,0.752,Iron
6170.594,0.7597,Iron
6170.596,0.7674,Iron
6170.598,0.7751,Iron
6170.6,0.7828,Iron
6170.602,0.7904,Iron
6170.604,0.798,Iron
6170.606,0.8054,Iron
6170.608,0.8126,Iron
6170.61,0.8195,Iron
6170.612,0.8261,Iron
6170.614,0.8325,Iron
6170.616,0.8386,Iron
6170.618,0.8444,Iron
6170.62,0.8501,Iron
6170.622,0.8555,Iron
6170.624,0.8609,Iron
6170.626,0.866,Iron
6170.628,0.8711,Iron
6170.63,0.8761,Iron
6170.632,0.881,Iron
6170.634,0.8856,Iron
6170.636,0.8902,Iron
6170.638,0.8946,Iron
6170.64,0.8989,Iron
6170.642,0.903,Iron
6170.644,0.907,Iron
6170.646,0.9108,Iron
6170.648,0.9145,Iron
6170.65,0.9179,Iron
6170.652,0.9211,Iron
6170.654,0.9241,Iron
6170.656,0.927,Iron
6170.658,0.9297,Iron
6170.66,0.9323,Iron
6170.662,0.9347,Iron
6170.664,0.9369,Iron
6170.666,0.9389,Iron
6170.668,0.9408,Iron
6170.67,0.9426,Iron
6170.672,0.9443,Iron
6170.674,0.9459,Iron
6170.676,0.9475,Iron
6170.678,0.949,Iron
6170.68,0.9504,Iron
6170.682,0.9518,Iron
6170.684,0.9531,Iron
6170.686,0.9544,Iron
6170.688,0.9557,Iron
6170.69,0.9569,Iron
6170.692,0.9579,Iron
6170.694,0.959,Iron
6170.696,0.96,Iron
6170.698,0.9609,Iron
6170.7,0.9619,Iron
6170.702,0.9627,Iron
6170.704,0.9635,Iron
6170.706,0.9643,Iron
6170.708,0.965,Iron
6170.71,0.9657,Iron
6170.712,0.9663,Iron
6170.714,0.9669,Iron
6170.716,0.9675,Iron
6170.718,0.9681,Iron
6170.72,0.9685,Iron
6170.722,0.9689,Iron
6170.724,0.9693,Iron
6170.726,0.9696,Iron
6170.728,0.9699,Iron
6170.73,0.9702,Iron
6170.732,0.9705,Iron
6170.734,0.9708,Iron
6170.736,0.971,Iron
6170.738,0.9712,Iron
6170.74,0.9713,Iron
6170.742,0.9714,Iron
6170.744,0.9715,Iron
6170.746,0.9716,Iron
6170.748,0.9716,Iron
6170.75,0.9716,Iron
6170.752,0.9716,Iron
6170.754,0.9716,Iron
6170.756,0.9715,Iron
6170.758,0.9714,Iron
6170.76,0.9712,Iron
6170.762,0.971,Iron
6170.764,0.9709,Iron
6170.766,0.9707,Iron
6170.768,0.9704,Iron
6170.77,0.9701,Iron
6170.772,0.9698,Iron
6170.774,0.9694,Iron
6170.776,0.969,Iron
6170.778,0.9686,Iron
6170.78,0.9682,Iron
6170.782,0.9677,Iron
6170.784,0.9672,Iron
6170.786,0.9667,Iron
6170.788,0.9661,Iron
6170.79,0.9656,Iron
6170.792,0.965,Iron
6170.794,0.9644,Iron
6170.796,0.9638,Iron
6170.798,0.9632,Iron
6170.8,0.9626,Iron
6170.802,0.962,Iron
6170.804,0.9614,Iron
6170.806,0.9608,Iron
6170.808,0.9602,Iron
6170.81,0.9597,Iron
6170.812,0.9592,Iron
6170.814,0.9587,Iron
6170.816,0.9583,Iron
6170.818,0.9579,Iron
6170.82,0.9576,Iron
6170.822,0.9573,Iron
6170.824,0.9571,Iron
6170.826,0.9569,Iron
6170.828,0.9568,Iron
6170.83,0.9567,Iron
6170.832,0.9567,Iron
6170.834,0.9567,Iron
6170.836,0.9567,Iron
6170.838,0.9569,Iron
6170.84,0.9571,Iron
6170.842,0.9573,Iron
6170.844,0.9576,Iron
6170.846,0.9579,Iron
6170.848,0.9583,Iron
6170.85,0.9587,Iron
6170.852,0.9592,Iron
6170.854,0.9597,Iron
6170.856,0.9603,Iron
6170.858,0.9608,Iron
6170.86,0.9614,Iron
6170.862,0.962,Iron
6170.864,0.9626,Iron
6170.866,0.9632,Iron
6170.868,0.9638,Iron
6170.87,0.9645,Iron
6170.872,0.9652,Iron
6170.874,0.9658,Iron
6170.876,0.9664,Iron
6170.878,0.9671,Iron
6170.88,0.9678,Iron
6170.882,0.9685,Iron
6170.884,0.9691,Iron
6170.886,0.9698,Iron
6170.888,0.9704,Iron
6170.89,0.971,Iron
6170.892,0.9715,Iron
6170.894,0.9721,Iron
6170.896,0.9726,Iron
6170.898,0.973,Iron
6170.9,0.9735,Iron
6170.902,0.9739,Iron
6170.904,0.9743,Iron
6170.906,0.9746,Iron
6170.908,0.9749,Iron
6170.91,0.9752,Iron
6170.912,0.9755,Iron
6170.914,0.9756,Iron
6170.916,0.9758,Iron
6170.918,0.9759,Iron
6170.92,0.976,Iron
6170.922,0.976,Iron
6170.924,0.976,Iron
6170.926,0.9759,Iron
6170.928,0.9759,Iron
6170.93,0.9758,Iron
6170.932,0.9755,Iron
6170.934,0.9754,Iron
6170.936,0.9751,Iron
6170.938,0.9748,Iron
6170.94,0.9745,Iron
6170.942,0.9742,Iron
6170.944,0.9739,Iron
6170.946,0.9735,Iron
6170.948,0.9731,Iron
6170.95,0.9726,Iron
6170.952,0.9721,Iron
6170.954,0.9715,Iron
6170.956,0.9709,Iron
6170.958,0.9703,Iron
6170.96,0.9696,Iron
6170.962,0.9689,Iron
6170.964,0.9682,Iron
6170.966,0.9674,Iron
6170.968,0.9667,Iron
6170.97,0.9658,Iron
6170.972,0.965,Iron
6170.974,0.964,Iron
6170.976,0.9631,Iron
6170.978,0.9623,Iron
6170.98,0.9614,Iron
6170.982,0.9605,Iron
6170.984,0.9596,Iron
6170.986,0.9588,Iron
6170.988,0.958,Iron
6170.99,0.9571,Iron
6170.992,0.9564,Iron
6170.994,0.9558,Iron
6170.996,0.9552,Iron
6170.998,0.9548,Iron
6171.0,0.9544,Iron
6171.002,0.9541,Iron
6171.004,0.9538,Iron
6171.006,0.9536,Iron
6171.008,0.9534,Iron
6171.01,0.9534,Iron
6171.012,0.9534,Iron
6171.014,0.9535,Iron
6171.016,0.9536,Iron
6171.018,0.9538,Iron
6171.02,0.9542,Iron
6171.022,0.9545,Iron
6171.024,0.9549,Iron
6171.026,0.9554,Iron
6171.028,0.956,Iron
6171.03,0.9567,Iron
6171.032,0.9573,Iron
6171.034,0.9581,Iron
6171.036,0.9589,Iron
6171.038,0.9597,Iron
6171.04,0.9606,Iron
6171.042,0.9615,Iron
6171.044,0.9623,Iron
6171.046,0.9632,Iron
6171.048,0.9641,Iron
6171.05,0.965,Iron
6171.052,0.9659,Iron
6171.054,0.9668,Iron
6171.056,0.9676,Iron
6171.058,0.9685,Iron
6171.06,0.9693,Iron
6171.062,0.9702,Iron
6171.064,0.9711,Iron
6171.066,0.9718,Iron
6171.068,0.9726,Iron
6171.07,0.9733,Iron
6171.072,0.974,Iron
6171.074,0.9747,Iron
6171.076,0.9753,Iron
6171.078,0.9759,Iron
6171.08,0.9765,Iron
6171.082,0.977,Iron
6171.084,0.9775,Iron
6171.086,0.978,Iron
6171.088,0.9785,Iron
6171.09,0.9789,Iron
6171.092,0.9793,Iron
6171.094,0.9796,Iron
6171.096,0.98,Iron
6171.098,0.9803,Iron
6171.1,0.9806,Iron
6171.102,0.9808,Iron
6171.104,0.9811,Iron
6171.106,0.9813,Iron
6171.108,0.9815,Iron
6171.11,0.9817,Iron
6171.112,0.9819,Iron
6171.114,0.982,Iron
6171.116,0.9821,Iron
6171.118,0.9822,Iron
6171.12,0.9823,Iron
6171.122,0.9824,Iron
6171.124,0.9824,Iron
6171.126,0.9826,Iron
6171.128,0.9827,Iron
6171.13,0.9827,Iron
6171.132,0.9828,Iron
6171.134,0.9828,Iron
6171.136,0.9828,Iron
6171.138,0.9829,Iron
6171.14,0.9829,Iron
6171.142,0.983,Iron
6171.144,0.983,Iron
6171.146,0.983,Iron
6171.148,0.9831,Iron
6171.15,0.9831,Iron
6171.152,0.9831,Iron
6171.154,0.9832,Iron
6171.156,0.9832,Iron
6171.158,0.9832,Iron
6171.16,0.9833,Iron
6171.162,0.9833,Iron
6171.164,0.9834,Iron
6171.166,0.9834,Iron
6171.168,0.9834,Iron
6171.17,0.9834,Iron
6171.172,0.9834,Iron
6171.174,0.9834,Iron
6171.176,0.9834,Iron
6171.178,0.9834,Iron
6171.18,0.9835,Iron
6171.182,0.9835,Iron
6171.184,0.9835,Iron
6171.186,0.9835,Iron
6171.188,0.9835,Iron
6171.19,0.9835,Iron
6171.192,0.9835,Iron
6171.194,0.9835,Iron
6171.196,0.9834,Iron
6171.198,0.9834,Iron
6171.2,0.9835,Iron
6171.202,0.9834,Iron
6171.204,0.9834,Iron
6171.206,0.9834,Iron
6171.208,0.9834,Iron
6171.21,0.9833,Iron
6171.212,0.9833,Iron
6171.214,0.9832,Iron
6171.216,0.9832,Iron
6171.218,0.9832,Iron
6171.22,0.9832,Iron
6171.222,0.9831,Iron
6171.224,0.9831,Iron
6171.226,0.9831,Iron
6171.228,0.983,Iron
6171.23,0.983,Iron
6171.232,0.9831,Iron
6171.234,0.983,Iron
6171.236,0.983,Iron
6171.238,0.9829,Iron
6171.24,0.9829,Iron
6171.242,0.9829,Iron
6171.244,0.9829,Iron
6171.246,0.9829,Iron
6171.248,0.983,Iron
6171.25,0.983,Iron
6171.252,0.9831,Iron
6171.254,0.9831,Iron
6171.256,0.9831,Iron
6171.258,0.9832,Iron
6171.26,0.9833,Iron
6171.262,0.9834,Iron
6171.264,0.9834,Iron
6171.266,0.9835,Iron
6171.268,0.9836,Iron
6171.27,0.9837,Iron
6171.272,0.9838,Iron
6171.274,0.9839,Iron
6171.276,0.984,Iron
6171.278,0.9842,Iron
6171.28,0.9844,Iron
6171.282,0.9845,Iron
6171.284,0.9846,Iron
6171.286,0.9847,Iron
6171.288,0.9848,Iron
6171.29,0.9849,Iron
6171.292,0.985,Iron
6171.294,0.9852,Iron
6171.296,0.9853,Iron
6171.298,0.9854,Iron
6171.3,0.9855,Iron
6171.302,0.9856,Iron
6171.304,0.9857,Iron
6171.306,0.9858,Iron
6171.308,0.9859,Iron
6171.31,0.9859,Iron
6171.312,0.986,Iron
6171.314,0.9861,Iron
6171.316,0.9862,Iron
6171.318,0.9863,Iron
6171.32,0.9863,Iron
6171.322,0.9863,Iron
6171.324,0.9864,Iron
6171.326,0.9865,Iron
6171.328,0.9865,Iron
6171.33,0.9866,Iron
6171.332,0.9867,Iron
6171.334,0.9867,Iron
6171.336,0.9868,Iron
6171.338,0.9869,Iron
6171.34,0.987,Iron
6171.342,0.987,Iron
6171.344,0.9871,Iron
6171.346,0.9872,Iron
6171.348,0.9873,Iron
6171.35,0.9873,Iron
6171.352,0.9874,Iron
6171.354,0.9875,Iron
6171.356,0.9876,Iron
6171.358,0.9876,Iron
6171.36,0.9876,Iron
6171.362,0.9877,Iron
6171.364,0.9878,Iron
6171.366,0.9878,Iron
6171.368,0.9878,Iron
6171.37,0.9878,Iron
6171.372,0.9879,Iron
6171.374,0.9879,Iron
6171.376,0.9879,Iron
6171.378,0.9879,Iron
6171.38,0.9879,Iron
6171.382,0.9879,Iron
6171.384,0.9879,Iron
6171.386,0.9879,Iron
6171.388,0.9879,Iron
6171.39,0.9878,Iron
6171.392,0.9878,Iron
6171.394,0.9877,Iron
6171.396,0.9877,Iron
6171.398,0.9877,Iron
6171.4,0.9876,Iron
6171.402,0.9876,Iron
6171.404,0.9876,Iron
6171.406,0.9875,Iron
6171.408,0.9874,Iron
6171.41,0.9874,Iron
6171.412,0.9873,Iron
6171.414,0.9872,Iron
6171.416,0.9872,Iron
6171.418,0.9872,Iron
6171.42,0.9871,Iron
6171.422,0.9871,Iron
6171.424,0.987,Iron
6171.426,0.987,Iron
6171.428,0.9869,Iron
6171.43,0.9868,Iron
6171.432,0.9867,Iron
6171.434,0.9866,Iron
6171.436,0.9866,Iron
6171.438,0.9865,Iron
6171.44,0.9864,Iron
6171.442,0.9864,Iron
6171.444,0.9863,Iron
6171.446,0.9862,Iron
6171.448,0.9861,Iron
6171.45,0.9861,Iron
6171.452,0.9861,Iron
6171.454,0.986,Iron
6171.456,0.986,Iron
6171.458,0.9859,Iron
6171.46,0.9859,Iron
6171.462,0.9859,Iron
6171.464,0.9859,Iron
6171.466,0.9858,Iron
6171.468,0.9858,Iron
6171.47,0.9858,Iron
6171.472,0.9858,Iron
6171.474,0.9859,Iron
6171.476,0.9859,Iron
6171.478,0.9858,Iron
6171.48,0.9858,Iron
6171.482,0.9859,Iron
6171.484,0.9859,Iron
6171.486,0.986,Iron
6171.488,0.986,Iron
6171.49,0.986,Iron
6171.492,0.986,Iron
6171.494,0.986,Iron
6171.496,0.986,Iron
6171.498,0.9861,Iron
6171.5,0.9861,Iron
6171.502,0.9861,Iron
6171.504,0.9861,Iron
6171.506,0.9861,Iron
6171.508,0.9861,Iron
6171.51,0.9862,Iron
6171.512,0.9861,Iron
6171.514,0.9861,Iron
6171.516,0.9861,Iron
6171.518,0.9861,Iron
6171.52,0.9861,Iron
6171.522,0.9861,Iron
6171.524,0.9861,Iron
6171.526,0.9861,Iron
6171.528,0.9862,Iron
6171.53,0.9862,Iron
6171.532,0.9862,Iron
6171.534,0.9862,Iron
6171.536,0.9863,Iron
6171.538,0.9863,Iron
6171.54,0.9864,Iron
6171.542,0.9865,Iron
6171.544,0.9865,Iron
6171.546,0.9865,Iron
6171.548,0.9865,Iron
6171.55,0.9866,Iron
6171.552,0.9867,Iron
6171.554,0.9867,Iron
6171.556,0.9867,Iron
6171.558,0.9868,Iron
6171.56,0.9869,Iron
6171.562,0.987,Iron
6171.564,0.987,Iron
6171.566,0.987,Iron
6171.568,0.9871,Iron
6171.57,0.9871,Iron
6171.572,0.9872,Iron
6171.574,0.9873,Iron
6171.576,0.9874,Iron
6171.578,0.9875,Iron
6171.58,0.9875,Iron
6171.582,0.9876,Iron
6171.584,0.9877,Iron
6171.586,0.9878,Iron
6171.588,0.9879,Iron
6171.59,0.988,Iron
6171.592,0.988,Iron
6171.594,0.9881,Iron
6171.596,0.9882,Iron
6171.598,0.9883,Iron
6171.6,0.9884,Iron
6171.602,0.9885,Iron
6171.604,0.9886,Iron
6171.606,0.9887,Iron
6171.608,0.9887,Iron
6171.61,0.9888,Iron
6171.612,0.9888,Iron
6171.614,0.9889,Iron
6171.616,0.9889,Iron
6171.618,0.9889,Iron
6171.62,0.9889,Iron
6171.622,0.9889,Iron
6171.624,0.9889,Iron
6171.626,0.9889,Iron
6171.628,0.9889,Iron
6171.63,0.9889,Iron
6171.632,0.9889,Iron
6171.634,0.9888,Iron
6171.636,0.9888,Iron
6171.638,0.9887,Iron
6171.64,0.9887,Iron
6171.642,0.9886,Iron
6171.644,0.9886,Iron
6171.646,0.9886,Iron
6171.648,0.9886,Iron
6171.65,0.9886,Iron
6171.652,0.9886,Iron
6171.654,0.9886,Iron
6171.656,0.9886,Iron
6171.658,0.9885,Iron
6171.66,0.9885,Iron
6171.662,0.9886,Iron
6171.664,0.9886,Iron
6171.666,0.9886,Iron
6171.668,0.9886,Iron
6171.67,0.9886,Iron
6171.672,0.9886,Iron
6171.674,0.9886,Iron
6171.676,0.9887,Iron
6171.678,0.9887,Iron
6171.68,0.9888,Iron
6171.682,0.9888,Iron
6171.684,0.9888,Iron
6171.686,0.9888,Iron
6171.688,0.9889,Iron
6171.69,0.9889,Iron
6171.692,0.9889,Iron
6171.694,0.9889,Iron
6171.696,0.9889,Iron
6171.698,0.9889,Iron
6171.7,0.989,Iron
6171.702,0.9889,Iron
6171.704,0.9889,Iron
6171.706,0.9889,Iron
6171.708,0.9889,Iron
6171.71,0.9888,Iron
6171.712,0.9888,Iron
6171.714,0.9888,Iron
6171.716,0.9887,Iron
6171.718,0.9886,Iron
6171.72,0.9885,Iron
6171.722,0.9885,Iron
6171.724,0.9884,Iron
6171.726,0.9883,Iron
6171.728,0.9882,Iron
6171.73,0.9881,Iron
6171.732,0.988,Iron
6171.734,0.9879,Iron
6171.736,0.9878,Iron
6171.738,0.9876,Iron
6171.74,0.9875,Iron
6171.742,0.9874,Iron
6171.744,0.9873,Iron
6171.746,0.9872,Iron
6171.748,0.9871,Iron
6171.75,0.987,Iron
6171.752,0.9869,Iron
6171.754,0.9869,Iron
6171.756,0.9869,Iron
6171.758,0.9868,Iron
6171.76,0.9868,Iron
6171.762,0.9868,Iron
6171.764,0.9868,Iron
6171.766,0.9868,Iron
6171.768,0.9868,Iron
6171.77,0.9869,Iron
6171.772,0.9869,Iron
6171.774,0.9869,Iron
6171.776,0.987,Iron
6171.778,0.9871,Iron
6171.78,0.9872,Iron
6171.782,0.9872,Iron
6171.784,0.9873,Iron
6171.786,0.9874,Iron
6171.788,0.9874,Iron
6171.79,0.9875,Iron
6171.792,0.9875,Iron
6171.794,0.9876,Iron
6171.796,0.9876,Iron
6171.798,0.9876,Iron
6171.8,0.9876,Iron
6171.802,0.9877,Iron
6171.804,0.9877,Iron
6171.806,0.9876,Iron
6171.808,0.9875,Iron
6171.81,0.9875,Iron
6171.812,0.9875,Iron
6171.814,0.9874,Iron
6171.816,0.9872,Iron
6171.818,0.9871,Iron
6171.82,0.987,Iron
6171.822,0.9869,Iron
6171.824,0.9868,Iron
6171.826,0.9867,Iron
6171.828,0.9866,Iron
6171.83,0.9865,Iron
6171.832,0.9863,Iron
6171.834,0.9862,Iron
6171.836,0.986,Iron
6171.838,0.9859,Iron
6171.84,0.9858,Iron
6171.842,0.9856,Iron
6171.844,0.9854,Iron
6171.846,0.9853,Iron
6171.848,0.9852,Iron
6171.85,0.985,Iron
6171.852,0.9848,Iron
6171.854,0.9846,Iron
6171.856,0.9845,Iron
6171.858,0.9843,Iron
6171.86,0.9841,Iron
6171.862,0.984,Iron
6171.864,0.9838,Iron
6171.866,0.9836,Iron
6171.868,0.9834,Iron
6171.87,0.9832,Iron
